ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,participant,session,date,expName,psychopyVersion,frameRate
ant,turkey,bluebird,bear,turtle,lizard,dolphin,frog,crocodile,"['stim7', 'stim5', 'stim4', 'stim8', 'stim1', 'stim2', 'stim3', 'stim6']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
cow,giraffe,mouse,whale,crocodile,bluebird,elephant,turtle,owl,"['stim6', 'stim1', 'stim3', 'stim8', 'stim5', 'stim4', 'stim7', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ant,butterfly,giraffe,rat,goldfish,duck,spider,horse,fox,"['stim1', 'stim6', 'stim3', 'stim4', 'stim5', 'stim8', 'stim7', 'stim2']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
ladybug,cat,owl,bat,bluebird,shark,lizard,ant,goldfish,"['stim7', 'stim6', 'stim3', 'stim2', 'stim4', 'stim8', 'stim1', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
bluebird,snail,mouse,ladybug,ant,duck,giraffe,goat,eagle,"['stim8', 'stim5', 'stim7', 'stim6', 'stim2', 'stim1', 'stim3', 'stim4']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
giraffe,mouse,whale,hog,lizard,rat,cat,frog,sheep,"['stim8', 'stim6', 'stim3', 'stim2', 'stim4', 'stim5', 'stim1', 'stim7']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
dog,elephant,bat,goat,turkey,butterfly,whale,hog,crocodile,"['stim3', 'stim7', 'stim1', 'stim4', 'stim8', 'stim6', 'stim2', 'stim5']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
turkey,butterfly,snail,cat,sheep,owl,giraffe,snake,mouse,"['stim5', 'stim3', 'stim4', 'stim6', 'stim7', 'stim8', 'stim2', 'stim1']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
bear,duck,turkey,mouse,bluebird,turtle,hog,sheep,dolphin,"['stim6', 'stim7', 'stim8', 'stim2', 'stim4', 'stim1', 'stim5', 'stim3']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
spider,fox,bluebird,mouse,bat,sparrow,goat,dog,elephant,"['stim3', 'stim4', 'stim5', 'stim2', 'stim7', 'stim1', 'stim6', 'stim8']",S7,10,2020_Jun_05_1638,word_exp,2020.1.0,60.17609403
